Linux 2.6.32-5-xen-amd64 (testbed-ssd) 	05/22/2014 	_x86_64_	(2 CPU)

01:12:59 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:16:34 AM  all    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.50
01:16:35 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
01:16:36 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:38 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:39 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:40 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:41 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:43 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:44 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
01:16:45 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:46 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:47 AM  all    1.60    0.00    3.19    0.00    0.00    0.27    0.27    0.00   94.68
01:16:48 AM  all   10.75    0.00    8.06    0.00    0.00    0.00    0.30    0.00   80.90
01:16:49 AM  all    0.00    0.00    0.25    1.01    0.00    0.00    0.25    0.00   98.49
01:16:50 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:51 AM  all    1.05    0.00    3.14    0.00    0.00    0.00    0.00    0.00   95.81
01:16:52 AM  all    0.84    0.00    6.98    0.00    0.00    0.00    1.68    0.00   90.50
01:16:53 AM  all    6.12    0.00   34.17    0.00    0.00    0.00    0.00    0.00   59.71
01:16:54 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
01:16:55 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:56 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:57 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:58 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:16:59 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
01:17:00 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:17:01 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
01:17:02 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:17:03 AM  all    2.06    0.00    1.29    0.00    0.00    0.00    0.00    0.00   96.66
01:17:04 AM  all   21.46    0.00   19.92    0.00    0.00    0.00   12.64    0.00   45.98
01:17:05 AM  all   20.94    0.00   25.21    0.00    0.00    0.43   26.92    0.00   26.50
01:17:06 AM  all    3.64    0.00   10.91    0.00    0.00    0.00    8.48    0.00   76.97
01:17:07 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:17:08 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:17:09 AM  all    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.50
01:17:10 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:17:11 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:17:12 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:17:13 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:17:14 AM  all    0.00    0.00    0.25    0.25    0.00    0.00    0.00    0.00   99.50
01:17:15 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
