Linux 2.6.32-5-xen-amd64 (testbed-ssd) 	05/22/2014 	_x86_64_	(2 CPU)

02:07:25 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
02:18:18 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:19 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:20 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:18:21 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:22 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:23 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:24 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:25 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:26 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:27 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:28 AM  all    0.25    0.00    1.27    0.00    0.00    0.00    0.00    0.00   98.48
02:18:29 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:30 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:31 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:33 AM  all    0.79    0.00    3.41    0.00    0.00    1.05    2.89    0.00   91.86
02:18:34 AM  all    0.00    0.00    2.33    0.00    0.00    0.00    0.78    0.00   96.89
02:18:35 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:36 AM  all    1.02    0.00    1.02    0.00    0.00    0.00    0.00    0.00   97.96
02:18:37 AM  all    2.36    0.00    2.62    0.00    0.00    0.00    0.26    0.00   94.76
02:18:38 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:39 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:40 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
02:18:41 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:43 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:44 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:45 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:46 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:47 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:48 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:49 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:50 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:51 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:53 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:54 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:55 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
02:18:56 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:57 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:58 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:18:59 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:00 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:19:01 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:02 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:03 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
02:19:04 AM  all    1.03    0.00    1.03    0.00    0.00    0.00    0.00    0.00   97.95
02:19:05 AM  all    1.28    0.00    0.77    0.26    0.00    0.00    0.00    0.00   97.70
02:19:06 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:07 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:08 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:09 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:10 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:11 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:19:12 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:13 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:19:14 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:15 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:17 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:18 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:19 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:20 AM  all    3.78    0.00    4.32    0.00    0.00    0.27    0.27    0.00   91.35
02:19:21 AM  all    8.65    0.00    6.34    0.29    0.00    0.00    0.29    0.00   84.44
02:19:22 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.50    0.00   99.50
02:19:23 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:24 AM  all    1.05    0.00    3.94    0.00    0.00    0.00    0.00    0.00   95.01
02:19:25 AM  all    1.46    0.00   14.91    0.00    0.00    0.00    0.00    0.00   83.63
02:19:26 AM  all    4.39    0.00   20.69    0.00    0.00    0.31    0.00    0.00   74.61
02:19:27 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:28 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:29 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:19:30 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:31 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
02:19:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:33 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:34 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:35 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:19:36 AM  all    7.46    0.00    4.42    0.00    0.00    0.00    0.00    0.00   88.12
02:19:37 AM  all   17.43    0.00   32.11    0.46    0.00    0.00   15.14    0.00   34.86
02:19:38 AM  all   18.63    0.00   28.14    0.00    0.00    0.00   17.11    0.00   36.12
02:19:39 AM  all    0.54    0.00    1.36    0.00    0.00    0.00    2.71    0.00   95.39
02:19:40 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:41 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:42 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
02:19:43 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:44 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:45 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:19:46 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:47 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:48 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
02:19:49 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:50 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:19:51 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:53 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:54 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:55 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:19:56 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:57 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:58 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:19:59 AM  all    2.08    0.00    1.04    0.00    0.00    0.00    0.00    0.00   96.88
02:20:00 AM  all    0.00    0.00    0.50    0.00    0.00    0.25    0.00    0.00   99.25
02:20:01 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:02 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:03 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
02:20:04 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:05 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
02:20:06 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:07 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:20:08 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:09 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:10 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:11 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:12 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:13 AM  all    3.48    0.00    2.67    0.00    0.00    0.00    0.00    0.00   93.85
02:20:14 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:20:15 AM  all    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.50
02:20:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:17 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:18 AM  all    4.52    0.00    2.13    0.00    0.00    0.00    0.00    0.00   93.35
02:20:19 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:20 AM  all    0.00    0.00    0.25    0.25    0.00    0.00    0.00    0.00   99.50
02:20:21 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:22 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:23 AM  all    4.53    0.00    2.13    0.00    0.00    0.00    0.00    0.00   93.33
02:20:24 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:20:25 AM  all    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
02:20:26 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:27 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:28 AM  all    1.28    0.00    1.02    0.00    0.00    0.00    0.00    0.00   97.70
02:20:29 AM  all    3.12    0.00    1.04    0.00    0.00    0.00    0.26    0.00   95.57
02:20:30 AM  all    0.00    0.00    0.25    0.25    0.00    0.00    0.00    0.00   99.50
02:20:31 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:33 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:34 AM  all    4.27    0.00    2.93    0.00    0.00    0.00    0.00    0.00   92.80
02:20:35 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
02:20:36 AM  all    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.50
02:20:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:38 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:39 AM  all    4.53    0.00    1.87    0.00    0.00    0.00    0.00    0.00   93.60
02:20:40 AM  all    0.25    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.50
02:20:41 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:20:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:43 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:44 AM  all    3.73    0.00    2.67    0.00    0.00    0.00    0.00    0.00   93.60
02:20:45 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
02:20:46 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:20:47 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:48 AM  all    2.06    0.00    1.03    0.00    0.00    0.00    0.00    0.00   96.91
02:20:49 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
02:20:50 AM  all    0.00    0.00    0.25    0.25    0.00    0.00    0.00    0.00   99.50
02:20:51 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:53 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:54 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:55 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:56 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:57 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:58 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:20:59 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
02:21:00 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:21:01 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:02 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:03 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:04 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:05 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:21:06 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:07 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:08 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:09 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:10 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:11 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:12 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:13 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
02:21:14 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:15 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
02:21:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:17 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:18 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:19 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:20 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:21 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:22 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:23 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:24 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:25 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
02:21:26 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:27 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:28 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:29 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:30 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:31 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:33 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:34 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:35 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:36 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:38 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:39 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:40 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:21:41 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:43 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:44 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:45 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:46 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:47 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
02:21:48 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:49 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:50 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:51 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:53 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:21:54 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:55 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:21:56 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:57 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:58 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:21:59 AM  all    3.80    0.00    4.08    0.00    0.00    0.82    0.54    0.00   90.76
02:22:00 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:01 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:02 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:03 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:04 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:05 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
02:22:06 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:07 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:08 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:09 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:10 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:11 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:12 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:13 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:14 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:15 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:16 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:17 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:18 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:19 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:20 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
02:22:21 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:22 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:23 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:24 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:25 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:22:26 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:27 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:28 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:29 AM  all    0.00    0.00    0.76    0.00    0.00    0.00    0.00    0.00   99.24
02:22:30 AM  all    0.25    0.00    0.25    0.00    0.00    0.00    0.25    0.00   99.24
02:22:31 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:32 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:33 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:34 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:35 AM  all    0.53    0.00    5.04    0.00    0.00    0.53    2.92    0.00   90.98
02:22:36 AM  all    0.00    0.00    1.27    0.00    0.00    0.00    0.00    0.00   98.73
02:22:37 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:38 AM  all    2.40    0.00    4.00    0.00    0.00    0.00    0.00    0.00   93.60
02:22:39 AM  all    0.51    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.24
02:22:40 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
02:22:41 AM  all    0.00    0.00    0.00    0.50    0.00    0.00    0.00    0.00   99.50
02:22:42 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:43 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:44 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:45 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:46 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:47 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:22:48 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
02:22:49 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:50 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:22:51 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:53 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:54 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:55 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:56 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:57 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:58 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:22:59 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:23:00 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
02:23:01 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
02:23:02 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:23:03 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:23:04 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:23:05 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
02:23:06 AM  all    2.37    0.00    1.05    0.00    0.00    0.00    0.00    0.00   96.58
02:23:07 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:23:08 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:23:09 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:23:10 AM  all    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.75
02:23:11 AM  all    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   99.75
02:23:12 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
