Linux 2.6.32-5-xen-amd64 (testbed-ssd) 	05/22/2014 	_x86_64_	(2 CPU)

12:28:15 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
12:32:46 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:47 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:48 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:49 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:50 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:51 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:52 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:53 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:54 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:32:55 AM  all    0.00    0.00    0.25    0.00    0.00    0.00    0.00    0.00   99.75
12:32:56 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.25    0.00   99.75
12:32:57 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
12:32:58 AM  all    3.99    0.00    2.93    0.00    0.00    0.00    0.00    0.00   93.09
12:32:59 AM  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
